step,train_loss,train_acc,dev_loss,dev_acc
0,28.885976791381836,0.12475,32.38629913330078,0.10585714285714286
100,1.5514416694641113,0.5925,1.5190907716751099,0.581
200,0.9901493787765503,0.649,1.1048918962478638,0.648
300,1.0349557399749756,0.69,0.941085934638977,0.6884285714285714
400,0.969617486000061,0.713,0.881323516368866,0.7132857142857143
500,0.7551143765449524,0.7265,0.8546948432922363,0.7201428571428572
600,0.7676027417182922,0.72575,0.7940754890441895,0.742
700,0.6635422706604004,0.75,0.7768279910087585,0.7442857142857143
800,0.6005493998527527,0.7585,0.7508680820465088,0.7532857142857143
900,0.7765885591506958,0.755,0.8629736304283142,0.7368571428571429
1000,0.8341494798660278,0.77875,0.7318757772445679,0.7628571428571429
1100,0.5439473390579224,0.759,0.7261366248130798,0.7571428571428571
1200,0.5517971515655518,0.77125,0.7165478467941284,0.7702857142857142
1300,0.5765178799629211,0.75625,0.7455379366874695,0.747
