step,train_loss,train_acc,dev_loss,dev_acc
0,25.203521728515625,0.1535,33.29736328125,0.156
100,1.871612310409546,0.44175,1.575605034828186,0.4432857142857143
200,1.5632050037384033,0.50225,1.3927299976348877,0.5111428571428571
300,1.634690523147583,0.52725,1.3603689670562744,0.5342857142857143
400,1.5253139734268188,0.6745,1.15468168258667,0.6694285714285715
500,0.8985253572463989,0.65125,1.0753201246261597,0.6512857142857142
600,1.0153263807296753,0.65475,0.9822697639465332,0.666
700,0.8006230592727661,0.69825,0.9455670118331909,0.6915714285714286
800,0.681353747844696,0.70325,0.912937343120575,0.7038571428571428
900,1.1388390064239502,0.733,0.8499087691307068,0.723
1000,0.6839495897293091,0.73675,0.8415853977203369,0.7274285714285714
1100,0.6059943437576294,0.72175,0.8234497904777527,0.716
1200,0.8819721341133118,0.7405,0.7856156826019287,0.7365714285714285
1300,0.7757195234298706,0.7475,0.7881031632423401,0.7461428571428571
1400,0.6620652675628662,0.706,0.8678025007247925,0.7007142857142857
