step,train_loss,train_acc,dev_loss,dev_acc
0,2.44459867477417,0.10175,2.3057355880737305,0.10328571428571429
100,2.311347246170044,0.10075,2.3032851219177246,0.09742857142857143
200,2.302584171295166,0.0885,2.302687406539917,0.10271428571428572
300,2.302584171295166,0.0975,2.302687168121338,0.10271428571428572
400,2.302584171295166,0.10725,2.302687168121338,0.10271428571428572
500,2.302584171295166,0.0935,2.302687168121338,0.10271428571428572
600,2.302584171295166,0.0925,2.302687168121338,0.10271428571428572
700,2.302584171295166,0.093,2.302687168121338,0.10271428571428572
800,2.302584171295166,0.10425,2.302687168121338,0.10271428571428572
900,2.302584171295166,0.10325,2.302687168121338,0.10271428571428572
1000,2.302584171295166,0.09475,2.302687168121338,0.10271428571428572
